numero_facture,date_emission,date_echeance,date_paiement,code_client,code_produit,code_dept,quantite,prix_unitaire_ht,remise_pct,montant_ht,montant_tva,montant_ttc,statut_paiement,montant_encaisse,jours_retard,annee_emission,mois_emission,trimestre,date_id_emission,date_id_echeance,date_id_paiement,tranche_retard
FAC-2023-00125,2025-09-16,2025-10-16,,CLI-0197,SVC-010,DEPT-003,16,45.0,10,648.0,129.6,777.6,Retard,0.0,198,2025,9,3,20250916,20251016,,Contentieux > 90j
FAC-2023-00126,2023-05-03,2023-06-02,2023-06-26,CLI-0142,SVC-003,DEPT-002,1,22000.0,0,22000.0,4400.0,26400.0,Payée,22000.0,24,2023,5,2,20230503,20230602,20230626.0,Retard < 30j
FAC-2023-00127,2023-10-22,2023-12-06,2023-12-23,CLI-0108,SVC-020,DEPT-004,6,1400.0,10,7560.0,1512.0,9072.0,Payée,7560.0,17,2023,10,4,20231022,20231206,20231223.0,Retard < 30j
FAC-2023-00128,2025-11-20,2026-01-04,2026-01-28,CLI-0042,SVC-012,DEPT-001,1,3200.0,0,3200.0,640.0,3840.0,Payée,3200.0,24,2025,11,4,20251120,20260104,20260128.0,Retard < 30j
FAC-2023-00129,2024-05-22,2024-06-21,2024-07-10,CLI-0086,SVC-015,DEPT-007,1,2800.0,0,2800.0,560.0,3360.0,Payée,2800.0,19,2024,5,2,20240522,20240621,20240710.0,Retard < 30j
FAC-2023-00130,2023-11-24,2024-01-08,,CLI-0133,SVC-008,DEPT-002,1,2500.0,10,2250.0,450.0,2700.0,Partielle,1486.27,845,2023,11,4,20231124,20240108,,Contentieux > 90j
FAC-2023-00131,2025-11-20,2026-01-04,,CLI-0049,SVC-016,DEPT-001,1,1800.0,0,1800.0,360.0,2160.0,Partielle,987.63,118,2025,11,4,20251120,20260104,,Contentieux > 90j
FAC-2023-00132,2025-07-25,2025-10-23,2025-11-09,CLI-0125,SVC-017,DEPT-001,1,950.0,15,807.5,161.5,969.0,Payée,807.5,17,2025,7,3,20250725,20251023,20251109.0,Retard < 30j
FAC-2023-00133,2025-10-10,2025-11-09,,CLI-0015,SVC-010,DEPT-004,39,45.0,10,1579.5,315.9,1895.4,Retard,0.0,174,2025,10,4,20251010,20251109,,Contentieux > 90j
FAC-2023-00134,2023-01-17,2023-02-16,2023-02-27,CLI-0092,SVC-018,DEPT-003,1,6500.0,10,5850.0,1170.0,7020.0,Payée,5850.0,11,2023,1,1,20230117,20230216,20230227.0,Retard < 30j
FAC-2023-00135,2023-04-03,2023-05-03,2023-05-10,CLI-0128,SVC-012,DEPT-003,1,3200.0,0,3200.0,640.0,3840.0,Payée,3200.0,7,2023,4,2,20230403,20230503,20230510.0,Retard < 30j
FAC-2023-00136,2023-05-31,2023-06-30,,CLI-0170,SVC-010,DEPT-003,25,45.0,0,1125.0,225.0,1350.0,Retard,0.0,1037,2023,5,2,20230531,20230630,,Contentieux > 90j
FAC-2023-00137,2023-09-01,2023-10-16,2023-11-01,CLI-0190,SVC-022,DEPT-007,3,600.0,15,1530.0,306.0,1836.0,Payée,1530.0,16,2023,9,3,20230901,20231016,20231101.0,Retard < 30j
FAC-2023-00138,2024-02-12,2024-03-28,2024-03-28,CLI-0116,SVC-005,DEPT-001,1,15000.0,5,14250.0,2850.0,17100.0,Payée,14250.0,0,2024,2,1,20240212,20240328,20240328.0,Dans les délais
FAC-2023-00139,2024-11-13,2024-12-28,2025-01-01,CLI-0011,SVC-005,DEPT-007,1,15000.0,10,13500.0,2700.0,16200.0,Payée,13500.0,4,2024,11,4,20241113,20241228,20250101.0,Retard < 30j
FAC-2023-00140,2024-11-02,2024-12-02,2024-12-22,CLI-0158,SVC-005,DEPT-007,1,15000.0,10,13500.0,2700.0,16200.0,Payée,13500.0,20,2024,11,4,20241102,20241202,20241222.0,Retard < 30j
FAC-2023-00141,2024-11-19,2025-01-03,2025-01-17,CLI-0095,SVC-019,DEPT-004,18,180.0,10,2916.0,583.2,3499.2,Payée,2916.0,14,2024,11,4,20241119,20250103,20250117.0,Retard < 30j
FAC-2023-00142,2024-11-09,2025-01-08,,CLI-0005,SVC-012,DEPT-007,1,3200.0,5,3040.0,608.0,3648.0,Contentieux,0.0,479,2024,11,4,20241109,20250108,,Contentieux > 90j
FAC-2023-00143,2023-02-24,2023-03-26,,CLI-0097,SVC-024,DEPT-007,10,700.0,0,7000.0,1400.0,8400.0,Contentieux,0.0,1133,2023,2,1,20230224,20230326,,Contentieux > 90j
FAC-2023-00144,2023-04-16,2023-05-16,2023-06-04,CLI-0176,SVC-008,DEPT-002,1,2500.0,0,2500.0,500.0,3000.0,Payée,2500.0,19,2023,4,2,20230416,20230516,20230604.0,Retard < 30j
FAC-2023-00145,2023-08-14,2023-09-13,2023-10-04,CLI-0076,SVC-002,DEPT-002,1,8500.0,0,8500.0,1700.0,10200.0,Payée,8500.0,21,2023,8,3,20230814,20230913,20231004.0,Retard < 30j
FAC-2023-00146,2024-02-22,2024-04-22,2024-05-17,CLI-0130,SVC-023,DEPT-001,7,750.0,0,5250.0,1050.0,6300.0,Payée,5250.0,25,2024,2,1,20240222,20240422,20240517.0,Retard < 30j
FAC-2023-00147,2024-02-29,2024-03-30,,CLI-0044,SVC-017,DEPT-004,1,950.0,0,950.0,190.0,1140.0,Contentieux,0.0,763,2024,2,1,20240229,20240330,,Contentieux > 90j
FAC-2023-00148,2024-10-04,2024-11-03,2024-12-02,CLI-0162,SVC-013,DEPT-003,3,1100.0,0,3300.0,660.0,3960.0,Payée,3300.0,29,2024,10,4,20241004,20241103,20241202.0,Retard < 30j
FAC-2023-00149,2024-06-25,2024-07-25,,CLI-0197,SVC-023,DEPT-003,10,750.0,0,7500.0,1500.0,9000.0,Contentieux,0.0,646,2024,6,2,20240625,20240725,,Contentieux > 90j
FAC-2023-00150,2024-04-05,2024-05-20,,CLI-0171,SVC-010,DEPT-004,20,45.0,5,855.0,171.0,1026.0,Retard,0.0,712,2024,4,2,20240405,20240520,,Contentieux > 90j
FAC-2023-00151,2024-12-15,2025-01-29,,CLI-0101,SVC-016,DEPT-003,1,1800.0,0,1800.0,360.0,2160.0,Partielle,1189.5,458,2024,12,4,20241215,20250129,,Contentieux > 90j
FAC-2023-00152,2025-02-16,2025-04-02,,CLI-0039,SVC-019,DEPT-002,14,180.0,10,2268.0,453.6,2721.6,Contentieux,0.0,395,2025,2,1,20250216,20250402,,Contentieux > 90j
FAC-2023-00153,2024-08-12,2024-09-11,2024-10-04,CLI-0093,SVC-002,DEPT-003,1,8500.0,15,7225.0,1445.0,8670.0,Payée,7225.0,23,2024,8,3,20240812,20240911,20241004.0,Retard < 30j
FAC-2023-00154,2024-02-18,2024-03-19,2024-04-18,CLI-0148,SVC-007,DEPT-003,1,1200.0,10,1080.0,216.0,1296.0,Payée,1080.0,30,2024,2,1,20240218,20240319,20240418.0,Retard < 30j
FAC-2023-00155,2024-05-05,2024-06-04,,CLI-0044,SVC-004,DEPT-002,4,1200.0,0,4800.0,960.0,5760.0,Partielle,1981.61,697,2024,5,2,20240505,20240604,,Contentieux > 90j
FAC-2023-00156,2025-04-26,2025-05-26,2025-05-29,CLI-0016,SVC-004,DEPT-001,6,1200.0,5,6840.0,1368.0,8208.0,Payée,6840.0,3,2025,4,2,20250426,20250526,20250529.0,Retard < 30j
FAC-2023-00157,2025-04-13,2025-05-28,,CLI-0169,SVC-006,DEPT-002,1,450.0,5,427.5,85.5,513.0,Partielle,229.93,339,2025,4,2,20250413,20250528,,Contentieux > 90j
FAC-2023-00158,2024-08-07,2024-09-06,,CLI-0092,SVC-011,DEPT-007,1,4500.0,5,4275.0,855.0,5130.0,Partielle,1473.72,603,2024,8,3,20240807,20240906,,Contentieux > 90j
FAC-2023-00159,2023-03-18,2023-04-17,2023-04-23,CLI-0072,SVC-018,DEPT-001,1,6500.0,10,5850.0,1170.0,7020.0,Payée,5850.0,6,2023,3,1,20230318,20230417,20230423.0,Retard < 30j
FAC-2023-00160,2024-01-17,2024-02-16,,CLI-0126,SVC-016,DEPT-003,1,1800.0,10,1620.0,324.0,1944.0,Contentieux,0.0,806,2024,1,1,20240117,20240216,,Contentieux > 90j
FAC-2023-00161,2024-09-03,2024-10-18,2024-11-03,CLI-0011,SVC-001,DEPT-003,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,16,2024,9,3,20240903,20241018,20241103.0,Retard < 30j
FAC-2023-00162,2025-12-09,2026-01-08,2026-02-04,CLI-0142,SVC-021,DEPT-004,8,800.0,10,5760.0,1152.0,6912.0,Payée,5760.0,27,2025,12,4,20251209,20260108,20260204.0,Retard < 30j
FAC-2023-00163,2023-08-19,2023-10-03,,CLI-0087,SVC-007,DEPT-003,1,1200.0,0,1200.0,240.0,1440.0,Retard,0.0,942,2023,8,3,20230819,20231003,,Contentieux > 90j
FAC-2023-00164,2024-11-21,2024-12-21,2024-12-28,CLI-0056,SVC-001,DEPT-002,1,3500.0,5,3325.0,665.0,3990.0,Payée,3325.0,7,2024,11,4,20241121,20241221,20241228.0,Retard < 30j
FAC-2023-00165,2025-04-10,2025-05-10,2025-05-11,CLI-0186,SVC-021,DEPT-002,7,800.0,0,5600.0,1120.0,6720.0,Payée,5600.0,1,2025,4,2,20250410,20250510,20250511.0,Retard < 30j
FAC-2023-00166,2024-10-24,2024-11-23,2024-12-12,CLI-0044,SVC-016,DEPT-002,1,1800.0,10,1620.0,324.0,1944.0,Payée,1620.0,19,2024,10,4,20241024,20241123,20241212.0,Retard < 30j
FAC-2023-00167,2024-11-06,2024-12-06,,CLI-0140,SVC-009,DEPT-001,1,180.0,0,180.0,36.0,216.0,Retard,0.0,512,2024,11,4,20241106,20241206,,Contentieux > 90j
FAC-2023-00168,2025-01-06,2025-02-05,2025-02-19,CLI-0083,SVC-021,DEPT-002,4,800.0,0,3200.0,640.0,3840.0,Payée,3200.0,14,2025,1,1,20250106,20250205,20250219.0,Retard < 30j
FAC-2023-00169,2025-10-26,2025-11-25,2025-12-08,CLI-0128,SVC-022,DEPT-003,5,600.0,5,2850.0,570.0,3420.0,Payée,2850.0,13,2025,10,4,20251026,20251125,20251208.0,Retard < 30j
FAC-2023-00170,2024-03-24,2024-04-23,2024-05-17,CLI-0187,SVC-008,DEPT-007,1,2500.0,15,2125.0,425.0,2550.0,Payée,2125.0,24,2024,3,1,20240324,20240423,20240517.0,Retard < 30j
FAC-2023-00171,2025-08-22,2025-10-06,,CLI-0119,SVC-014,DEPT-002,9,1500.0,10,12150.0,2430.0,14580.0,Retard,0.0,208,2025,8,3,20250822,20251006,,Contentieux > 90j
FAC-2023-00172,2025-12-12,2026-01-11,,CLI-0181,SVC-003,DEPT-001,1,22000.0,0,22000.0,4400.0,26400.0,Retard,0.0,111,2025,12,4,20251212,20260111,,Contentieux > 90j
FAC-2023-00173,2023-05-07,2023-07-06,2023-08-04,CLI-0173,SVC-004,DEPT-002,9,1200.0,10,9720.0,1944.0,11664.0,Payée,9720.0,29,2023,5,2,20230507,20230706,20230804.0,Retard < 30j
FAC-2023-00174,2025-12-01,2025-12-31,,CLI-0051,SVC-011,DEPT-007,1,4500.0,0,4500.0,900.0,5400.0,Retard,0.0,122,2025,12,4,20251201,20251231,,Contentieux > 90j
FAC-2023-00175,2025-11-11,2025-12-11,2025-12-14,CLI-0151,SVC-003,DEPT-007,1,22000.0,0,22000.0,4400.0,26400.0,Payée,22000.0,3,2025,11,4,20251111,20251211,20251214.0,Retard < 30j
FAC-2023-00176,2023-04-29,2023-06-13,,CLI-0132,SVC-015,DEPT-003,1,2800.0,0,2800.0,560.0,3360.0,Retard,0.0,1054,2023,4,2,20230429,20230613,,Contentieux > 90j
FAC-2023-00177,2024-06-05,2024-07-05,2024-07-05,CLI-0006,SVC-013,DEPT-004,1,1100.0,5,1045.0,209.0,1254.0,Payée,1045.0,0,2024,6,2,20240605,20240705,20240705.0,Dans les délais
FAC-2023-00178,2023-05-11,2023-06-10,,CLI-0109,SVC-023,DEPT-004,9,750.0,15,5737.5,1147.5,6885.0,Partielle,1919.25,1057,2023,5,2,20230511,20230610,,Contentieux > 90j
FAC-2023-00179,2025-04-17,2025-05-17,,CLI-0010,SVC-010,DEPT-004,12,45.0,5,513.0,102.6,615.6,Retard,0.0,350,2025,4,2,20250417,20250517,,Contentieux > 90j
FAC-2023-00180,2025-07-07,2025-08-21,,CLI-0119,SVC-013,DEPT-007,7,1100.0,0,7700.0,1540.0,9240.0,Retard,0.0,254,2025,7,3,20250707,20250821,,Contentieux > 90j
FAC-2023-00181,2024-12-13,2025-01-27,2025-02-24,CLI-0043,SVC-021,DEPT-002,2,800.0,0,1600.0,320.0,1920.0,Payée,1600.0,28,2024,12,4,20241213,20250127,20250224.0,Retard < 30j
FAC-2023-00182,2023-02-16,2023-03-18,2023-04-16,CLI-0070,SVC-001,DEPT-004,1,3500.0,15,2975.0,595.0,3570.0,Payée,2975.0,29,2023,2,1,20230216,20230318,20230416.0,Retard < 30j
FAC-2023-00183,2024-04-15,2024-06-14,2024-06-21,CLI-0164,SVC-013,DEPT-001,4,1100.0,0,4400.0,880.0,5280.0,Payée,4400.0,7,2024,4,2,20240415,20240614,20240621.0,Retard < 30j
FAC-2023-00184,2025-05-08,2025-06-07,,CLI-0010,SVC-022,DEPT-002,10,600.0,5,5700.0,1140.0,6840.0,Partielle,1754.59,329,2025,5,2,20250508,20250607,,Contentieux > 90j
FAC-2023-00185,2023-03-10,2023-04-24,,CLI-0020,SVC-004,DEPT-001,8,1200.0,0,9600.0,1920.0,11520.0,Retard,0.0,1104,2023,3,1,20230310,20230424,,Contentieux > 90j
FAC-2023-00186,2023-04-01,2023-05-01,2023-05-01,CLI-0076,SVC-024,DEPT-002,7,700.0,0,4900.0,980.0,5880.0,Payée,4900.0,0,2023,4,2,20230401,20230501,20230501.0,Dans les délais
FAC-2023-00187,2024-04-24,2024-05-24,2024-06-08,CLI-0155,SVC-010,DEPT-002,47,45.0,0,2115.0,423.0,2538.0,Payée,2115.0,15,2024,4,2,20240424,20240524,20240608.0,Retard < 30j
FAC-2023-00188,2025-12-03,2026-01-17,2026-01-17,CLI-0096,SVC-005,DEPT-007,1,15000.0,0,15000.0,3000.0,18000.0,Payée,15000.0,0,2025,12,4,20251203,20260117,20260117.0,Dans les délais
FAC-2023-00189,2023-12-25,2024-02-08,2024-02-25,CLI-0180,SVC-024,DEPT-004,7,700.0,0,4900.0,980.0,5880.0,Payée,4900.0,17,2023,12,4,20231225,20240208,20240225.0,Retard < 30j
FAC-2023-00190,2025-05-02,2025-06-01,2025-06-07,CLI-0162,SVC-011,DEPT-007,1,4500.0,0,4500.0,900.0,5400.0,Payée,4500.0,6,2025,5,2,20250502,20250601,20250607.0,Retard < 30j
FAC-2023-00191,2024-04-06,2024-05-21,,CLI-0147,SVC-008,DEPT-004,1,2500.0,0,2500.0,500.0,3000.0,Retard,0.0,711,2024,4,2,20240406,20240521,,Contentieux > 90j
FAC-2023-00192,2025-04-25,2025-06-09,2025-06-12,CLI-0017,SVC-018,DEPT-004,1,6500.0,15,5525.0,1105.0,6630.0,Payée,5525.0,3,2025,4,2,20250425,20250609,20250612.0,Retard < 30j
FAC-2023-00193,2024-02-21,2024-03-22,2024-04-14,CLI-0076,SVC-009,DEPT-003,1,180.0,0,180.0,36.0,216.0,Payée,180.0,23,2024,2,1,20240221,20240322,20240414.0,Retard < 30j
FAC-2023-00194,2024-01-26,2024-02-25,2024-02-25,CLI-0028,SVC-018,DEPT-001,1,6500.0,0,6500.0,1300.0,7800.0,Payée,6500.0,0,2024,1,1,20240126,20240225,20240225.0,Dans les délais
FAC-2023-00195,2024-03-20,2024-04-19,,CLI-0057,SVC-019,DEPT-001,17,180.0,0,3060.0,612.0,3672.0,Partielle,1381.88,743,2024,3,1,20240320,20240419,,Contentieux > 90j
FAC-2023-00196,2023-08-29,2023-09-28,,CLI-0065,SVC-007,DEPT-002,1,1200.0,5,1140.0,228.0,1368.0,Retard,0.0,947,2023,8,3,20230829,20230928,,Contentieux > 90j
FAC-2023-00197,2024-02-23,2024-04-23,2024-05-06,CLI-0184,SVC-023,DEPT-004,7,750.0,10,4725.0,945.0,5670.0,Payée,4725.0,13,2024,2,1,20240223,20240423,20240506.0,Retard < 30j
FAC-2023-00198,2025-01-05,2025-02-04,2025-03-02,CLI-0145,SVC-018,DEPT-004,1,6500.0,0,6500.0,1300.0,7800.0,Payée,6500.0,26,2025,1,1,20250105,20250204,20250302.0,Retard < 30j
FAC-2023-00199,2025-08-19,2025-10-03,2025-10-24,CLI-0031,SVC-024,DEPT-001,6,700.0,10,3780.0,756.0,4536.0,Payée,3780.0,21,2025,8,3,20250819,20251003,20251024.0,Retard < 30j
FAC-2023-00200,2023-10-26,2023-12-25,2024-01-15,CLI-0173,SVC-008,DEPT-003,1,2500.0,0,2500.0,500.0,3000.0,Payée,2500.0,21,2023,10,4,20231026,20231225,20240115.0,Retard < 30j
FAC-2023-00201,2024-11-06,2024-12-21,2024-12-31,CLI-0048,SVC-007,DEPT-004,1,1200.0,0,1200.0,240.0,1440.0,Payée,1200.0,10,2024,11,4,20241106,20241221,20241231.0,Retard < 30j
FAC-2023-00202,2024-11-22,2025-01-06,2025-02-01,CLI-0169,SVC-021,DEPT-004,5,800.0,5,3800.0,760.0,4560.0,Payée,3800.0,26,2024,11,4,20241122,20250106,20250201.0,Retard < 30j
FAC-2023-00203,2024-12-22,2025-01-21,2025-01-27,CLI-0052,SVC-024,DEPT-007,3,700.0,0,2100.0,420.0,2520.0,Payée,2100.0,6,2024,12,4,20241222,20250121,20250127.0,Retard < 30j
FAC-2023-00204,2025-12-09,2026-01-08,,CLI-0197,SVC-002,DEPT-001,1,8500.0,0,8500.0,1700.0,10200.0,Retard,0.0,114,2025,12,4,20251209,20260108,,Contentieux > 90j
FAC-2023-00205,2023-10-09,2023-11-08,2023-11-16,CLI-0002,SVC-014,DEPT-007,4,1500.0,0,6000.0,1200.0,7200.0,Payée,6000.0,8,2023,10,4,20231009,20231108,20231116.0,Retard < 30j
FAC-2023-00206,2023-05-04,2023-06-03,,CLI-0142,SVC-012,DEPT-007,1,3200.0,5,3040.0,608.0,3648.0,Retard,0.0,1064,2023,5,2,20230504,20230603,,Contentieux > 90j
FAC-2023-00207,2025-09-26,2025-11-25,2025-11-25,CLI-0149,SVC-022,DEPT-001,1,600.0,0,600.0,120.0,720.0,Payée,600.0,0,2025,9,3,20250926,20251125,20251125.0,Dans les délais
FAC-2023-00208,2024-07-16,2024-08-15,2024-09-06,CLI-0163,SVC-024,DEPT-002,9,700.0,15,5355.0,1071.0,6426.0,Payée,5355.0,22,2024,7,3,20240716,20240815,20240906.0,Retard < 30j
FAC-2023-00209,2025-12-09,2026-01-23,2026-02-03,CLI-0033,SVC-004,DEPT-003,3,1200.0,0,3600.0,720.0,4320.0,Payée,3600.0,11,2025,12,4,20251209,20260123,20260203.0,Retard < 30j
FAC-2023-00210,2023-06-11,2023-07-11,2023-07-21,CLI-0086,SVC-013,DEPT-002,6,1100.0,15,5610.0,1122.0,6732.0,Payée,5610.0,10,2023,6,2,20230611,20230711,20230721.0,Retard < 30j
FAC-2023-00211,2023-06-15,2023-07-30,2023-08-29,CLI-0095,SVC-022,DEPT-004,1,600.0,0,600.0,120.0,720.0,Payée,600.0,30,2023,6,2,20230615,20230730,20230829.0,Retard < 30j
FAC-2023-00212,2023-01-20,2023-03-06,,CLI-0017,SVC-021,DEPT-003,3,800.0,0,2400.0,480.0,2880.0,Retard,0.0,1153,2023,1,1,20230120,20230306,,Contentieux > 90j
FAC-2023-00213,2025-12-17,2026-02-15,,CLI-0173,SVC-004,DEPT-007,1,1200.0,0,1200.0,240.0,1440.0,Partielle,775.37,76,2025,12,4,20251217,20260215,,Retard 61-90j
FAC-2023-00214,2023-04-06,2023-05-21,,CLI-0147,SVC-009,DEPT-003,1,180.0,10,162.0,32.4,194.4,Retard,0.0,1077,2023,4,2,20230406,20230521,,Contentieux > 90j
FAC-2023-00215,2023-03-09,2023-04-23,2023-05-01,CLI-0167,SVC-019,DEPT-007,7,180.0,10,1134.0,226.8,1360.8,Payée,1134.0,8,2023,3,1,20230309,20230423,20230501.0,Retard < 30j
FAC-2023-00216,2025-03-26,2025-05-10,2025-05-29,CLI-0045,SVC-023,DEPT-007,2,750.0,0,1500.0,300.0,1800.0,Payée,1500.0,19,2025,3,1,20250326,20250510,20250529.0,Retard < 30j
FAC-2023-00217,2023-10-14,2023-11-13,,CLI-0104,SVC-013,DEPT-001,2,1100.0,0,2200.0,440.0,2640.0,Contentieux,0.0,901,2023,10,4,20231014,20231113,,Contentieux > 90j
FAC-2023-00218,2024-04-20,2024-06-04,,CLI-0031,SVC-014,DEPT-007,2,1500.0,0,3000.0,600.0,3600.0,Retard,0.0,697,2024,4,2,20240420,20240604,,Contentieux > 90j
FAC-2023-00219,2023-03-02,2023-04-01,,CLI-0126,SVC-011,DEPT-004,1,4500.0,5,4275.0,855.0,5130.0,Retard,0.0,1127,2023,3,1,20230302,20230401,,Contentieux > 90j
FAC-2023-00220,2024-12-29,2025-01-28,2025-02-03,CLI-0151,SVC-008,DEPT-007,1,2500.0,0,2500.0,500.0,3000.0,Payée,2500.0,6,2024,12,4,20241229,20250128,20250203.0,Retard < 30j
FAC-2023-00221,2024-08-27,2024-10-11,,CLI-0122,SVC-003,DEPT-001,1,22000.0,5,20900.0,4180.0,25080.0,Retard,0.0,568,2024,8,3,20240827,20241011,,Contentieux > 90j
FAC-2023-00222,2025-02-17,2025-03-19,2025-04-07,CLI-0086,SVC-005,DEPT-003,1,15000.0,5,14250.0,2850.0,17100.0,Payée,14250.0,19,2025,2,1,20250217,20250319,20250407.0,Retard < 30j
FAC-2023-00223,2023-07-07,2023-08-06,2023-08-18,CLI-0115,SVC-004,DEPT-001,1,1200.0,10,1080.0,216.0,1296.0,Payée,1080.0,12,2023,7,3,20230707,20230806,20230818.0,Retard < 30j
FAC-2023-00224,2024-01-19,2024-03-04,2024-03-31,CLI-0042,SVC-003,DEPT-004,1,22000.0,0,22000.0,4400.0,26400.0,Payée,22000.0,27,2024,1,1,20240119,20240304,20240331.0,Retard < 30j
FAC-2023-00225,2023-07-03,2023-08-02,2023-08-17,CLI-0032,SVC-001,DEPT-004,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,15,2023,7,3,20230703,20230802,20230817.0,Retard < 30j
FAC-2023-00226,2025-04-27,2025-06-11,,CLI-0004,SVC-010,DEPT-007,25,45.0,5,1068.75,213.75,1282.5,Retard,0.0,325,2025,4,2,20250427,20250611,,Contentieux > 90j
FAC-2023-00227,2025-12-03,2026-01-02,2026-01-14,CLI-0076,SVC-019,DEPT-003,7,180.0,5,1197.0,239.4,1436.4,Payée,1197.0,12,2025,12,4,20251203,20260102,20260114.0,Retard < 30j
FAC-2023-00228,2023-10-26,2023-11-25,2023-12-16,CLI-0086,SVC-016,DEPT-003,1,1800.0,0,1800.0,360.0,2160.0,Payée,1800.0,21,2023,10,4,20231026,20231125,20231216.0,Retard < 30j
FAC-2023-00229,2025-01-09,2025-03-10,2025-04-05,CLI-0149,SVC-003,DEPT-007,1,22000.0,0,22000.0,4400.0,26400.0,Payée,22000.0,26,2025,1,1,20250109,20250310,20250405.0,Retard < 30j
FAC-2023-00230,2025-07-26,2025-08-25,2025-09-14,CLI-0187,SVC-007,DEPT-003,1,1200.0,0,1200.0,240.0,1440.0,Payée,1200.0,20,2025,7,3,20250726,20250825,20250914.0,Retard < 30j
FAC-2023-00231,2024-11-05,2024-12-20,,CLI-0189,SVC-013,DEPT-007,8,1100.0,0,8800.0,1760.0,10560.0,Retard,0.0,498,2024,11,4,20241105,20241220,,Contentieux > 90j
FAC-2023-00232,2024-10-18,2024-12-02,2024-12-17,CLI-0043,SVC-010,DEPT-002,39,45.0,10,1579.5,315.9,1895.4,Payée,1579.5,15,2024,10,4,20241018,20241202,20241217.0,Retard < 30j
FAC-2023-00233,2024-08-19,2024-09-18,2024-09-28,CLI-0126,SVC-011,DEPT-003,1,4500.0,5,4275.0,855.0,5130.0,Payée,4275.0,10,2024,8,3,20240819,20240918,20240928.0,Retard < 30j
FAC-2023-00234,2025-03-15,2025-04-14,,CLI-0121,SVC-009,DEPT-007,1,180.0,0,180.0,36.0,216.0,Partielle,71.98,383,2025,3,1,20250315,20250414,,Contentieux > 90j
FAC-2023-00235,2023-02-25,2023-04-11,2023-04-24,CLI-0055,SVC-022,DEPT-001,8,600.0,10,4320.0,864.0,5184.0,Payée,4320.0,13,2023,2,1,20230225,20230411,20230424.0,Retard < 30j
FAC-2023-00236,2025-10-19,2025-11-18,2025-11-22,CLI-0129,SVC-022,DEPT-004,3,600.0,5,1710.0,342.0,2052.0,Payée,1710.0,4,2025,10,4,20251019,20251118,20251122.0,Retard < 30j
FAC-2023-00237,2025-07-08,2025-08-07,2025-08-27,CLI-0121,SVC-003,DEPT-007,1,22000.0,15,18700.0,3740.0,22440.0,Payée,18700.0,20,2025,7,3,20250708,20250807,20250827.0,Retard < 30j
FAC-2023-00238,2025-05-06,2025-06-05,,CLI-0156,SVC-023,DEPT-007,9,750.0,0,6750.0,1350.0,8100.0,Contentieux,0.0,331,2025,5,2,20250506,20250605,,Contentieux > 90j
FAC-2023-00239,2023-06-24,2023-07-24,,CLI-0181,SVC-021,DEPT-003,2,800.0,5,1520.0,304.0,1824.0,Retard,0.0,1013,2023,6,2,20230624,20230724,,Contentieux > 90j
FAC-2023-00240,2023-04-01,2023-05-01,,CLI-0051,SVC-021,DEPT-004,10,800.0,15,6800.0,1360.0,8160.0,Retard,0.0,1097,2023,4,2,20230401,20230501,,Contentieux > 90j
FAC-2023-00241,2023-08-05,2023-09-04,2023-10-02,CLI-0104,SVC-014,DEPT-007,1,1500.0,0,1500.0,300.0,1800.0,Payée,1500.0,28,2023,8,3,20230805,20230904,20231002.0,Retard < 30j
FAC-2023-00242,2024-03-28,2024-05-12,2024-06-08,CLI-0177,SVC-023,DEPT-002,8,750.0,0,6000.0,1200.0,7200.0,Payée,6000.0,27,2024,3,1,20240328,20240512,20240608.0,Retard < 30j
FAC-2023-00243,2025-09-15,2025-10-15,2025-10-15,CLI-0109,SVC-001,DEPT-001,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,0,2025,9,3,20250915,20251015,20251015.0,Dans les délais
FAC-2023-00244,2024-09-30,2024-11-14,,CLI-0045,SVC-012,DEPT-007,1,3200.0,0,3200.0,640.0,3840.0,Retard,0.0,534,2024,9,3,20240930,20241114,,Contentieux > 90j
FAC-2023-00245,2025-09-02,2025-11-01,,CLI-0149,SVC-012,DEPT-004,1,3200.0,0,3200.0,640.0,3840.0,Retard,0.0,182,2025,9,3,20250902,20251101,,Contentieux > 90j
FAC-2023-00246,2024-09-06,2024-10-21,,CLI-0101,SVC-003,DEPT-001,1,22000.0,0,22000.0,4400.0,26400.0,Retard,0.0,558,2024,9,3,20240906,20241021,,Contentieux > 90j
FAC-2023-00247,2023-08-12,2023-09-26,,CLI-0108,SVC-021,DEPT-007,3,800.0,10,2160.0,432.0,2592.0,Retard,0.0,949,2023,8,3,20230812,20230926,,Contentieux > 90j
FAC-2023-00248,2023-11-24,2024-01-23,2024-02-16,CLI-0053,SVC-018,DEPT-002,1,6500.0,0,6500.0,1300.0,7800.0,Payée,6500.0,24,2023,11,4,20231124,20240123,20240216.0,Retard < 30j
FAC-2023-00249,2024-01-13,2024-02-12,2024-02-12,CLI-0128,SVC-021,DEPT-007,3,800.0,5,2280.0,456.0,2736.0,Payée,2280.0,0,2024,1,1,20240113,20240212,20240212.0,Dans les délais
